Ligand_ID;Run_ID;boltz_cif_file;boltz_confidence_file;Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
7;4;cxcr4_ligand_7_run_4_model_0.cif;confidence_cxcr4_ligand_7_run_4_model_0.json;CHEMBL366033;;;702.77;2.0;-0.47;23n;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;IC50;'=';610.0;nM;6.21;;;UO_0000065;8.84;0.17;6.68;2.35;0;CHEMBL827762;Inhibition of [125I]SDF-1 binding to C-X-C chemokine receptor type 4 (CXCR4) expressed in CHO cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1144415;1;Scientific Literature;J Med Chem;2005.0;CHEMBL3308072;;;;0.61
8;0;cxcr4_ligand_8_run_0_model_0.cif;confidence_cxcr4_ligand_8_run_0_model_0.json;CHEMBL192183;;;727.83;2.0;-1.58;23o;N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2C[C@@H](N=C(N)N)CN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;IC50;'=';10.0;nM;8.0;;;UO_0000065;10.99;0.21;9.58;2.82;0;CHEMBL827762;Inhibition of [125I]SDF-1 binding to C-X-C chemokine receptor type 4 (CXCR4) expressed in CHO cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1144415;1;Scientific Literature;J Med Chem;2005.0;CHEMBL3308072;;;;0.01
8;1;cxcr4_ligand_8_run_1_model_0.cif;confidence_cxcr4_ligand_8_run_1_model_0.json;CHEMBL192183;;;727.83;2.0;-1.58;23o;N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2C[C@@H](N=C(N)N)CN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;IC50;'=';10.0;nM;8.0;;;UO_0000065;10.99;0.21;9.58;2.82;0;CHEMBL827762;Inhibition of [125I]SDF-1 binding to C-X-C chemokine receptor type 4 (CXCR4) expressed in CHO cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1144415;1;Scientific Literature;J Med Chem;2005.0;CHEMBL3308072;;;;0.01
8;2;cxcr4_ligand_8_run_2_model_0.cif;confidence_cxcr4_ligand_8_run_2_model_0.json;CHEMBL192183;;;727.83;2.0;-1.58;23o;N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2C[C@@H](N=C(N)N)CN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;IC50;'=';10.0;nM;8.0;;;UO_0000065;10.99;0.21;9.58;2.82;0;CHEMBL827762;Inhibition of [125I]SDF-1 binding to C-X-C chemokine receptor type 4 (CXCR4) expressed in CHO cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1144415;1;Scientific Literature;J Med Chem;2005.0;CHEMBL3308072;;;;0.01
8;3;cxcr4_ligand_8_run_3_model_0.cif;confidence_cxcr4_ligand_8_run_3_model_0.json;CHEMBL192183;;;727.83;2.0;-1.58;23o;N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2C[C@@H](N=C(N)N)CN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;IC50;'=';10.0;nM;8.0;;;UO_0000065;10.99;0.21;9.58;2.82;0;CHEMBL827762;Inhibition of [125I]SDF-1 binding to C-X-C chemokine receptor type 4 (CXCR4) expressed in CHO cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1144415;1;Scientific Literature;J Med Chem;2005.0;CHEMBL3308072;;;;0.01
8;4;cxcr4_ligand_8_run_4_model_0.cif;confidence_cxcr4_ligand_8_run_4_model_0.json;CHEMBL192183;;;727.83;2.0;-1.58;23o;N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2C[C@@H](N=C(N)N)CN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;IC50;'=';10.0;nM;8.0;;;UO_0000065;10.99;0.21;9.58;2.82;0;CHEMBL827762;Inhibition of [125I]SDF-1 binding to C-X-C chemokine receptor type 4 (CXCR4) expressed in CHO cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1144415;1;Scientific Literature;J Med Chem;2005.0;CHEMBL3308072;;;;0.01
9;0;cxcr4_ligand_9_run_0_model_0.cif;confidence_cxcr4_ligand_9_run_0_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';86000.0;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;86.0
9;1;cxcr4_ligand_9_run_1_model_0.cif;confidence_cxcr4_ligand_9_run_1_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';86000.0;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;86.0
9;2;cxcr4_ligand_9_run_2_model_0.cif;confidence_cxcr4_ligand_9_run_2_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';86000.0;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;86.0
9;3;cxcr4_ligand_9_run_3_model_0.cif;confidence_cxcr4_ligand_9_run_3_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';86000.0;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;86.0
9;4;cxcr4_ligand_9_run_4_model_0.cif;confidence_cxcr4_ligand_9_run_4_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';86000.0;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;86.0
10;0;cxcr4_ligand_10_run_0_model_0.cif;confidence_cxcr4_ligand_10_run_0_model_0.json;CHEMBL3327369;;;608.75;2.0;-0.34;6;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
10;1;cxcr4_ligand_10_run_1_model_0.cif;confidence_cxcr4_ligand_10_run_1_model_0.json;CHEMBL3327369;;;608.75;2.0;-0.34;6;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
10;2;cxcr4_ligand_10_run_2_model_0.cif;confidence_cxcr4_ligand_10_run_2_model_0.json;CHEMBL3327369;;;608.75;2.0;-0.34;6;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
10;3;cxcr4_ligand_10_run_3_model_0.cif;confidence_cxcr4_ligand_10_run_3_model_0.json;CHEMBL3327369;;;608.75;2.0;-0.34;6;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
10;4;cxcr4_ligand_10_run_4_model_0.cif;confidence_cxcr4_ligand_10_run_4_model_0.json;CHEMBL3327369;;;608.75;2.0;-0.34;6;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
11;0;cxcr4_ligand_11_run_0_model_0.cif;confidence_cxcr4_ligand_11_run_0_model_0.json;CHEMBL3327371;;;594.72;2.0;-0.73;8;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
11;1;cxcr4_ligand_11_run_1_model_0.cif;confidence_cxcr4_ligand_11_run_1_model_0.json;CHEMBL3327371;;;594.72;2.0;-0.73;8;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
11;2;cxcr4_ligand_11_run_2_model_0.cif;confidence_cxcr4_ligand_11_run_2_model_0.json;CHEMBL3327371;;;594.72;2.0;-0.73;8;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
11;3;cxcr4_ligand_11_run_3_model_0.cif;confidence_cxcr4_ligand_11_run_3_model_0.json;CHEMBL3327371;;;594.72;2.0;-0.73;8;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
11;4;cxcr4_ligand_11_run_4_model_0.cif;confidence_cxcr4_ligand_11_run_4_model_0.json;CHEMBL3327371;;;594.72;2.0;-0.73;8;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;100.0
12;0;cxcr4_ligand_12_run_0_model_0.cif;confidence_cxcr4_ligand_12_run_0_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';85113.8;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.07
12;1;cxcr4_ligand_12_run_1_model_0.cif;confidence_cxcr4_ligand_12_run_1_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';85113.8;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.07
12;2;cxcr4_ligand_12_run_2_model_0.cif;confidence_cxcr4_ligand_12_run_2_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';85113.8;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.07
12;3;cxcr4_ligand_12_run_3_model_0.cif;confidence_cxcr4_ligand_12_run_3_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';85113.8;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.07
12;4;cxcr4_ligand_12_run_4_model_0.cif;confidence_cxcr4_ligand_12_run_4_model_0.json;CHEMBL3327367;;;568.68;2.0;-1.13;4;CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O;EC50;'=';85113.8;nM;4.07;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.07
13;0;cxcr4_ligand_13_run_0_model_0.cif;confidence_cxcr4_ligand_13_run_0_model_0.json;CHEMBL3327373;;;566.67;2.0;-1.51;10;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'=';60255.96;nM;4.22;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.22
13;1;cxcr4_ligand_13_run_1_model_0.cif;confidence_cxcr4_ligand_13_run_1_model_0.json;CHEMBL3327373;;;566.67;2.0;-1.51;10;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'=';60255.96;nM;4.22;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.22
13;2;cxcr4_ligand_13_run_2_model_0.cif;confidence_cxcr4_ligand_13_run_2_model_0.json;CHEMBL3327373;;;566.67;2.0;-1.51;10;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'=';60255.96;nM;4.22;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.22
13;3;cxcr4_ligand_13_run_3_model_0.cif;confidence_cxcr4_ligand_13_run_3_model_0.json;CHEMBL3327373;;;566.67;2.0;-1.51;10;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'=';60255.96;nM;4.22;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.22
13;4;cxcr4_ligand_13_run_4_model_0.cif;confidence_cxcr4_ligand_13_run_4_model_0.json;CHEMBL3327373;;;566.67;2.0;-1.51;10;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O;EC50;'=';60255.96;nM;4.22;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.22
14;0;cxcr4_ligand_14_run_0_model_0.cif;confidence_cxcr4_ligand_14_run_0_model_0.json;CHEMBL3325468;;;553.69;2.0;-0.27;11;N=C(N)NCCC[C@H]1C(=O)N(CCc2ccc3ccccc3c2)C[C@@H]2SC[C@H](NC(=O)CNC(=N)N)C(=O)N21;EC50;'<';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.0
14;1;cxcr4_ligand_14_run_1_model_0.cif;confidence_cxcr4_ligand_14_run_1_model_0.json;CHEMBL3325468;;;553.69;2.0;-0.27;11;N=C(N)NCCC[C@H]1C(=O)N(CCc2ccc3ccccc3c2)C[C@@H]2SC[C@H](NC(=O)CNC(=N)N)C(=O)N21;EC50;'<';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3368946;Antagonist activity at human CXCR4 expressed in COS7 cells assessed as inhibition of [3H]inositol-phosphates formation after 90 mins by scintillation proximity-based functional assay;F;BAO_0000219;cell-based format;Homo sapiens;;;COS-7;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3352041;1;Scientific Literature;Bioorg Med Chem;2014.0;CHEMBL3307648;;;;4.0
